CO2 Value  2015-12-17 00:00:00 - 2015-12-19 00:00:00 CET
2015-12-17 02:00:00;564
2015-12-17 02:01:00;575
2015-12-17 02:02:00;587
2015-12-17 02:03:00;596
2015-12-17 02:04:00;575
2015-12-17 02:05:00;596
2015-12-17 02:06:00;566
2015-12-17 02:07:00;584
2015-12-17 02:08:00;602
2015-12-17 02:09:00;584
2015-12-17 02:10:00;573
2015-12-17 02:11:00;587
2015-12-17 02:12:00;596
2015-12-17 02:13:00;614
2015-12-17 02:14:00;578
2015-12-17 02:15:00;580
2015-12-17 02:16:00;587
2015-12-17 02:17:00;580
2015-12-17 02:18:00;600
2015-12-17 02:19:00;614
2015-12-17 02:20:00;616
2015-12-17 02:21:00;587
2015-12-17 02:22:00;578
2015-12-17 02:23:00;573
2015-12-17 02:24:00;571
2015-12-17 02:27:00;609
2015-12-17 02:28:00;600
2015-12-17 02:29:00;566
2015-12-17 02:30:00;593
2015-12-17 02:31:00;593
2015-12-17 02:32:00;560
2015-12-17 02:33:00;589
2015-12-17 02:34:00;587
2015-12-17 02:35:00;582
2015-12-17 02:36:00;589
2015-12-17 02:37:00;571
2015-12-17 02:38:00;605
2015-12-17 02:39:00;600
2015-12-17 02:40:00;602
2015-12-17 02:41:00;607
2015-12-17 02:42:00;598
2015-12-17 02:43:00;607
2015-12-17 02:44:00;569
2015-12-17 02:45:00;560
2015-12-17 02:46:00;578
2015-12-17 02:47:00;587
2015-12-17 02:48:00;591
2015-12-17 02:49:00;575
2015-12-17 02:50:00;575
2015-12-17 02:51:00;582
2015-12-17 02:52:00;560
2015-12-17 02:53:00;618
2015-12-17 02:54:00;578
2015-12-17 02:55:00;587
2015-12-17 02:56:00;560
2015-12-17 02:57:00;591
2015-12-17 02:58:00;558
2015-12-17 02:59:00;591
2015-12-17 03:00:00;605
2015-12-17 03:01:00;591
2015-12-17 03:02:00;584
2015-12-17 03:03:00;598
2015-12-17 03:04:00;578
2015-12-17 03:05:00;566
2015-12-17 03:06:00;562
2015-12-17 03:07:00;562
2015-12-17 03:08:00;587
2015-12-17 03:09:00;600
2015-12-17 03:10:00;580
2015-12-17 03:11:00;587
2015-12-17 03:12:00;593
2015-12-17 03:13:00;602
2015-12-17 03:14:00;580
2015-12-17 03:15:00;593
2015-12-17 03:16:00;569
2015-12-17 03:17:00;580
2015-12-17 03:18:00;573
2015-12-17 03:19:00;591
2015-12-17 03:20:00;598
2015-12-17 03:21:00;607
2015-12-17 03:22:00;607
2015-12-17 03:23:00;591
2015-12-17 03:24:00;587
2015-12-17 03:25:00;593
2015-12-17 03:26:00;566
2015-12-17 03:29:00;571
2015-12-17 03:30:00;591
2015-12-17 03:31:00;549
2015-12-17 03:32:00;569
2015-12-17 03:33:00;587
2015-12-17 03:34:00;573
2015-12-17 03:35:00;580
2015-12-17 03:36:00;569
2015-12-17 03:37:00;575
2015-12-17 03:38:00;602
2015-12-17 03:39:00;584
2015-12-17 03:40:00;578
2015-12-17 03:41:00;564
2015-12-17 03:42:00;580
2015-12-17 03:43:00;584
2015-12-17 03:44:00;584
2015-12-17 03:45:00;611
2015-12-17 03:46:00;591
2015-12-17 03:47:00;573
2015-12-17 03:48:00;584
2015-12-17 03:49:00;589
2015-12-17 03:50:00;589
2015-12-17 03:51:00;580
2015-12-17 03:52:00;566
2015-12-17 03:53:00;580
2015-12-17 03:54:00;549
2015-12-17 03:55:00;571
2015-12-17 03:56:00;573
2015-12-17 03:57:00;575
2015-12-17 03:58:00;584
2015-12-17 03:59:00;582
2015-12-17 04:00:00;589
2015-12-17 04:01:00;575
2015-12-17 04:02:00;571
2015-12-17 04:03:00;600
2015-12-17 04:04:00;591
2015-12-17 04:05:00;573
2015-12-17 04:06:00;596
2015-12-17 04:07:00;582
2015-12-17 04:08:00;556
2015-12-17 04:09:00;582
2015-12-17 04:10:00;582
2015-12-17 04:11:00;618
2015-12-17 04:12:00;573
2015-12-17 04:13:00;609
2015-12-17 04:14:00;573
2015-12-17 04:15:00;566
2015-12-17 04:16:00;571
2015-12-17 04:17:00;569
2015-12-17 04:18:00;571
2015-12-17 04:19:00;587
2015-12-17 04:20:00;575
2015-12-17 04:21:00;591
2015-12-17 04:22:00;582
2015-12-17 04:23:00;578
2015-12-17 04:24:00;573
2015-12-17 04:25:00;571
2015-12-17 04:26:00;587
2015-12-17 04:27:00;575
2015-12-17 04:28:00;560
2015-12-17 04:31:00;584
2015-12-17 04:32:00;564
2015-12-17 04:33:00;580
2015-12-17 04:34:00;562
2015-12-17 04:35:00;578
2015-12-17 04:36:00;569
2015-12-17 04:37:00;584
2015-12-17 04:38:00;596
2015-12-17 04:39:00;578
2015-12-17 04:40:00;580
2015-12-17 04:41:00;566
2015-12-17 04:42:00;598
2015-12-17 04:43:00;582
2015-12-17 04:44:00;602
2015-12-17 04:45:00;566
2015-12-17 04:46:00;564
2015-12-17 04:47:00;571
2015-12-17 04:48:00;582
2015-12-17 04:49:00;571
2015-12-17 04:50:00;584
2015-12-17 04:51:00;564
2015-12-17 04:52:00;564
2015-12-17 04:53:00;573
2015-12-17 04:54:00;602
2015-12-17 04:55:00;566
2015-12-17 04:56:00;558
2015-12-17 04:57:00;587
2015-12-17 04:58:00;578
2015-12-17 04:59:00;569
2015-12-17 05:00:00;591
2015-12-17 05:01:00;569
2015-12-17 05:02:00;556
2015-12-17 05:03:00;582
2015-12-17 05:04:00;566
2015-12-17 05:05:00;593
2015-12-17 05:06:00;575
2015-12-17 05:07:00;553
2015-12-17 05:08:00;589
2015-12-17 05:09:00;571
2015-12-17 05:10:00;558
2015-12-17 05:11:00;585
2015-12-17 05:12:00;566
2015-12-17 05:13:00;592
2015-12-17 05:14:00;566
2015-12-17 05:15:00;571
2015-12-17 05:16:00;575
2015-12-17 05:17:00;580
2015-12-17 05:18:00;558
2015-12-17 05:19:00;594
2015-12-17 05:20:00;582
2015-12-17 05:21:00;560
2015-12-17 05:22:00;578
2015-12-17 05:23:00;553
2015-12-17 05:24:00;587
2015-12-17 05:25:00;569
2015-12-17 05:26:00;573
2015-12-17 05:27:00;585
2015-12-17 05:28:00;580
2015-12-17 05:29:00;594
2015-12-17 05:30:00;592
2015-12-17 05:34:00;573
2015-12-17 05:35:00;569
2015-12-17 05:36:00;571
2015-12-17 05:37:00;558
2015-12-17 05:38:00;580
2015-12-17 05:39:00;585
2015-12-17 05:40:00;582
2015-12-17 05:41:00;566
2015-12-17 05:42:00;587
2015-12-17 05:43:00;578
2015-12-17 05:44:00;558
2015-12-17 05:45:00;598
2015-12-17 05:46:00;582
2015-12-17 05:47:00;582
2015-12-17 05:48:00;556
2015-12-17 05:49:00;553
2015-12-17 05:50:00;566
2015-12-17 05:51:00;601
2015-12-17 05:52:00;553
2015-12-17 05:53:00;571
2015-12-17 05:54:00;575
2015-12-17 05:55:00;562
2015-12-17 05:56:00;580
2015-12-17 05:57:00;594
2015-12-17 05:58:00;562
2015-12-17 05:59:00;556
2015-12-17 06:00:00;569
2015-12-17 06:01:00;603
2015-12-17 06:02:00;579
2015-12-17 06:03:00;547
2015-12-17 06:04:00;579
2015-12-17 06:05:00;532
2015-12-17 06:06:00;576
2015-12-17 06:07:00;581
2015-12-17 06:08:00;567
2015-12-17 06:09:00;576
2015-12-17 06:10:00;550
2015-12-17 06:11:00;567
2015-12-17 06:12:00;567
2015-12-17 06:13:00;570
2015-12-17 06:14:00;574
2015-12-17 06:15:00;594
2015-12-17 06:16:00;594
2015-12-17 06:17:00;550
2015-12-17 06:18:00;585
2015-12-17 06:19:00;574
2015-12-17 06:20:00;576
2015-12-17 06:21:00;534
2015-12-17 06:22:00;558
2015-12-17 06:23:00;574
2015-12-17 06:24:00;576
2015-12-17 06:25:00;588
2015-12-17 06:26:00;563
2015-12-17 06:27:00;581
2015-12-17 06:28:00;581
2015-12-17 06:29:00;570
2015-12-17 06:30:00;594
2015-12-17 06:31:00;572
2015-12-17 06:32:00;599
2015-12-17 06:33:00;581
2015-12-17 06:36:00;583
2015-12-17 06:37:00;592
2015-12-17 06:38:00;574
2015-12-17 06:39:00;579
2015-12-17 06:40:00;557
2015-12-17 06:41:00;597
2015-12-17 06:42:00;594
2015-12-17 06:43:00;581
2015-12-17 06:44:00;581
2015-12-17 06:45:00;557
2015-12-17 06:46:00;567
2015-12-17 06:47:00;565
2015-12-17 06:48:00;563
2015-12-17 06:49:00;552
2015-12-17 06:50:00;581
2015-12-17 06:51:00;567
2015-12-17 06:52:00;554
2015-12-17 06:53:00;570
2015-12-17 06:54:00;532
2015-12-17 06:55:00;574
2015-12-17 06:56:00;537
2015-12-17 06:57:00;537
2015-12-17 06:58:00;552
2015-12-17 06:59:00;552
2015-12-17 07:00:00;572
2015-12-17 07:01:00;567
2015-12-17 07:02:00;559
2015-12-17 07:03:00;554
2015-12-17 07:04:00;565
2015-12-17 07:05:00;579
2015-12-17 07:06:00;550
2015-12-17 07:07:00;565
2015-12-17 07:08:00;583
2015-12-17 07:09:00;543
2015-12-17 07:10:00;539
2015-12-17 07:11:00;570
2015-12-17 07:12:00;565
2015-12-17 07:13:00;554
2015-12-17 07:14:00;546
2015-12-17 07:15:00;579
2015-12-17 07:16:00;581
2015-12-17 07:17:00;574
2015-12-17 07:18:00;586
2015-12-17 07:19:00;586
2015-12-17 07:20:00;583
2015-12-17 07:21:00;586
2015-12-17 07:22:00;590
2015-12-17 07:23:00;590
2015-12-17 07:24:00;593
2015-12-17 07:25:00;583
2015-12-17 07:26:00;599
2015-12-17 07:27:00;599
2015-12-17 07:28:00;620
2015-12-17 07:29:00;636
2015-12-17 07:30:00;625
2015-12-17 07:31:00;609
2015-12-17 07:32:00;611
2015-12-17 07:33:00;662
2015-12-17 07:34:00;636
2015-12-17 07:35:00;627
2015-12-17 07:38:00;675
2015-12-17 07:39:00;682
2015-12-17 07:40:00;680
2015-12-17 07:41:00;694
2015-12-17 07:42:00;682
2015-12-17 07:43:00;737
2015-12-17 07:44:00;716
2015-12-17 07:45:00;724
2015-12-17 07:46:00;685
2015-12-17 07:47:00;724
2015-12-17 07:48:00;711
2015-12-17 07:49:00;717
2015-12-17 07:50:00;725
2015-12-17 07:51:00;720
2015-12-17 07:52:00;715
2015-12-17 07:53:00;717
2015-12-17 07:54:00;735
2015-12-17 07:55:00;715
2015-12-17 07:56:00;760
2015-12-17 07:57:00;732
2015-12-17 07:58:00;745
2015-12-17 07:59:00;722
2015-12-17 08:00:00;732
2015-12-17 08:01:00;751
2015-12-17 08:02:00;743
2015-12-17 08:03:00;787
2015-12-17 08:04:00;759
2015-12-17 08:05:00;761
2015-12-17 08:06:00;816
2015-12-17 08:07:00;795
2015-12-17 08:08:00;785
2015-12-17 08:09:00;777
2015-12-17 08:10:00;777
2015-12-17 08:11:00;764
2015-12-17 08:12:00;801
2015-12-17 08:13:00;798
2015-12-17 08:14:00;769
2015-12-17 08:15:00;774
2015-12-17 08:16:00;782
2015-12-17 08:17:00;795
2015-12-17 08:18:00;785
2015-12-17 08:19:00;881
2015-12-17 08:20:00;867
2015-12-17 08:21:00;900
2015-12-17 08:22:00;886
2015-12-17 08:23:00;908
2015-12-17 08:24:00;897
2015-12-17 08:25:00;915
2015-12-17 08:26:00;903
2015-12-17 08:27:00;929
2015-12-17 08:28:00;906
2015-12-17 08:29:00;917
2015-12-17 08:30:00;926
2015-12-17 08:31:00;964
2015-12-17 08:32:00;947
2015-12-17 08:33:00;952
2015-12-17 08:34:00;915
2015-12-17 08:35:00;909
2015-12-17 08:36:00;929
2015-12-17 08:37:00;944
2015-12-17 08:41:00;909
2015-12-17 08:42:00;953
2015-12-17 08:43:00;939
2015-12-17 08:44:00;913
2015-12-17 08:45:00;921
2015-12-17 08:46:00;927
2015-12-17 08:47:00;964
2015-12-17 08:48:00;933
2015-12-17 08:49:00;953
2015-12-17 08:50:00;950
2015-12-17 08:51:00;916
2015-12-17 08:52:00;939
2015-12-17 08:53:00;887
2015-12-17 08:54:00;868
2015-12-17 08:55:00;918
2015-12-17 08:56:00;930
2015-12-17 08:57:00;910
2015-12-17 08:58:00;893
2015-12-17 08:59:00;965
2015-12-17 09:00:00;965
2015-12-17 09:01:00;950
2015-12-17 09:02:00;936
2015-12-17 09:03:00;939
2015-12-17 09:04:00;902
2015-12-17 09:05:00;877
2015-12-17 09:06:00;908
2015-12-17 09:07:00;899
2015-12-17 09:08:00;883
2015-12-17 09:09:00;866
2015-12-17 09:10:00;902
2015-12-17 09:11:00;880
2015-12-17 09:12:00;936
2015-12-17 09:13:00;925
2015-12-17 09:14:00;919
2015-12-17 09:15:00;925
2015-12-17 09:16:00;910
2015-12-17 09:17:00;910
2015-12-17 09:18:00;899
2015-12-17 09:19:00;899
2015-12-17 09:20:00;922
2015-12-17 09:21:00;883
2015-12-17 09:22:00;925
2015-12-17 09:23:00;945
2015-12-17 09:24:00;994
2015-12-17 09:25:00;956
2015-12-17 09:26:00;917
2015-12-17 09:27:00;951
2015-12-17 09:28:00;968
2015-12-17 09:29:00;925
2015-12-17 09:30:00;974
2015-12-17 09:31:00;908
2015-12-17 09:32:00;980
2015-12-17 09:33:00;957
2015-12-17 09:34:00;966
2015-12-17 09:35:00;974
2015-12-17 09:36:00;914
2015-12-17 09:37:00;922
2015-12-17 09:38:00;954
2015-12-17 09:39:00;975
2015-12-17 09:40:00;922
2015-12-17 09:43:00;926
2015-12-17 09:44:00;978
2015-12-17 09:45:00;969
2015-12-17 09:46:00;995
2015-12-17 09:47:00;978
2015-12-17 09:48:00;1023
2015-12-17 09:49:00;1035
2015-12-17 09:50:00;1016
2015-12-17 09:51:00;998
2015-12-17 09:52:00;972
2015-12-17 09:53:00;989
2015-12-17 09:54:00;1016
2015-12-17 09:55:00;1013
2015-12-17 09:56:00;1035
2015-12-17 09:57:00;1023
2015-12-17 09:58:00;1023
2015-12-17 09:59:00;1050
2015-12-17 10:00:00;1084
2015-12-17 10:01:00;1016
2015-12-17 10:02:00;1023
2015-12-17 10:03:00;938
2015-12-17 10:04:00;878
2015-12-17 10:05:00;820
2015-12-17 10:06:00;798
2015-12-17 10:07:00;787
2015-12-17 10:08:00;743
2015-12-17 10:09:00;766
2015-12-17 10:10:00;771
2015-12-17 10:11:00;807
2015-12-17 10:12:00;823
2015-12-17 10:13:00;854
2015-12-17 10:14:00;829
2015-12-17 10:15:00;843
2015-12-17 10:16:00;826
2015-12-17 10:17:00;848
2015-12-17 10:18:00;868
2015-12-17 10:19:00;862
2015-12-17 10:20:00;862
2015-12-17 10:21:00;857
2015-12-17 10:22:00;879
2015-12-17 10:23:00;871
2015-12-17 10:24:00;901
2015-12-17 10:25:00;882
2015-12-17 10:26:00;927
2015-12-17 10:27:00;882
2015-12-17 10:28:00;891
2015-12-17 10:29:00;863
2015-12-17 10:30:00;891
2015-12-17 10:31:00;866
2015-12-17 10:32:00;846
2015-12-17 10:33:00;894
2015-12-17 10:34:00;874
2015-12-17 10:35:00;919
2015-12-17 10:36:00;894
2015-12-17 10:37:00;885
2015-12-17 10:38:00;905
2015-12-17 10:39:00;880
2015-12-17 10:40:00;877
2015-12-17 10:41:00;911
2015-12-17 10:42:00;877
2015-12-17 10:45:00;922
2015-12-17 10:46:00;914
2015-12-17 10:47:00;931
2015-12-17 10:48:00;891
2015-12-17 10:49:00;875
2015-12-17 10:50:00;906
2015-12-17 10:51:00;867
2015-12-17 10:52:00;881
2015-12-17 10:53:00;856
2015-12-17 10:54:00;853
2015-12-17 10:55:00;875
2015-12-17 10:56:00;864
2015-12-17 10:57:00;836
2015-12-17 10:58:00;872
2015-12-17 10:59:00;861
2015-12-17 11:00:00;847
2015-12-17 11:01:00;886
2015-12-17 11:02:00;870
2015-12-17 11:03:00;878
2015-12-17 11:04:00;872
2015-12-17 11:05:00;864
2015-12-17 11:06:00;856
2015-12-17 11:07:00;872
2015-12-17 11:08:00;867
2015-12-17 11:09:00;853
2015-12-17 11:10:00;850
2015-12-17 11:11:00;864
2015-12-17 11:12:00;825
2015-12-17 11:13:00;822
2015-12-17 11:14:00;828
2015-12-17 11:15:00;814
2015-12-17 11:16:00;822
2015-12-17 11:17:00;825
2015-12-17 11:18:00;822
2015-12-17 11:19:00;817
2015-12-17 11:20:00;831
2015-12-17 11:21:00;817
2015-12-17 11:22:00;806
2015-12-17 11:23:00;806
2015-12-17 11:24:00;847
2015-12-17 11:25:00;822
2015-12-17 11:26:00;839
2015-12-17 11:27:00;820
2015-12-17 11:28:00;845
2015-12-17 11:29:00;811
2015-12-17 11:30:00;801
2015-12-17 11:31:00;820
2015-12-17 11:32:00;828
2015-12-17 11:33:00;814
2015-12-17 11:34:00;804
2015-12-17 11:35:00;801
2015-12-17 11:36:00;820
2015-12-17 11:37:00;788
2015-12-17 11:38:00;809
2015-12-17 11:39:00;833
2015-12-17 11:40:00;812
2015-12-17 11:41:00;814
2015-12-17 11:42:00;804
2015-12-17 11:43:00;845
2015-12-17 11:44:00;802
2015-12-17 11:47:00;807
2015-12-17 11:48:00;823
2015-12-17 11:49:00;812
2015-12-17 11:50:00;859
2015-12-17 11:51:00;812
2015-12-17 11:52:00;834
2015-12-17 11:53:00;862
2015-12-17 11:54:00;832
2015-12-17 11:55:00;856
2015-12-17 11:56:00;862
2015-12-17 11:57:00;859
2015-12-17 11:58:00;859
2015-12-17 11:59:00;867
2015-12-17 12:00:00;822
2015-12-17 12:01:00;822
2015-12-17 12:02:00;801
2015-12-17 12:03:00;814
2015-12-17 12:04:00;820
2015-12-17 12:05:00;817
2015-12-17 12:06:00;799
2015-12-17 12:07:00;831
2015-12-17 12:08:00;897
2015-12-17 12:09:00;847
2015-12-17 12:10:00;909
2015-12-17 12:11:00;915
2015-12-17 12:12:00;952
2015-12-17 12:13:00;973
2015-12-17 12:14:00;975
2015-12-17 12:15:00;961
2015-12-17 12:16:00;967
2015-12-17 12:17:00;932
2015-12-17 12:18:00;964
2015-12-17 12:19:00;967
2015-12-17 12:20:00;984
2015-12-17 12:21:00;967
2015-12-17 12:22:00;941
2015-12-17 12:23:00;947
2015-12-17 12:24:00;947
2015-12-17 12:25:00;929
2015-12-17 12:26:00;947
2015-12-17 12:27:00;952
2015-12-17 12:28:00;961
2015-12-17 12:29:00;950
2015-12-17 12:30:00;970
2015-12-17 12:31:00;944
2015-12-17 12:32:00;964
2015-12-17 12:33:00;955
2015-12-17 12:34:00;941
2015-12-17 12:35:00;938
2015-12-17 12:36:00;944
2015-12-17 12:37:00;912
2015-12-17 12:38:00;952
2015-12-17 12:39:00;929
2015-12-17 12:40:00;921
2015-12-17 12:41:00;955
2015-12-17 12:42:00;901
2015-12-17 12:43:00;938
2015-12-17 12:44:00;944
2015-12-17 12:45:00;910
2015-12-17 12:46:00;947
2015-12-17 12:47:00;912
2015-12-17 12:50:00;904
2015-12-17 12:51:00;930
2015-12-17 12:52:00;933
2015-12-17 12:53:00;930
2015-12-17 12:54:00;921
2015-12-17 12:55:00;933
2015-12-17 12:56:00;930
2015-12-17 12:57:00;944
2015-12-17 12:58:00;933
2015-12-17 12:59:00;939
2015-12-17 13:00:00;939
2015-12-17 13:01:00;950
2015-12-17 13:02:00;904
2015-12-17 13:03:00;947
2015-12-17 13:04:00;956
2015-12-17 13:05:00;930
2015-12-17 13:06:00;930
2015-12-17 13:07:00;947
2015-12-17 13:08:00;873
2015-12-17 13:09:00;939
2015-12-17 13:10:00;947
2015-12-17 13:11:00;930
2015-12-17 13:12:00;964
2015-12-17 13:13:00;890
2015-12-17 13:14:00;936
2015-12-17 13:15:00;904
2015-12-17 13:16:00;890
2015-12-17 13:17:00;927
2015-12-17 13:18:00;913
2015-12-17 13:19:00;919
2015-12-17 13:20:00;924
2015-12-17 13:21:00;942
2015-12-17 13:22:00;907
2015-12-17 13:23:00;933
2015-12-17 13:24:00;913
2015-12-17 13:25:00;950
2015-12-17 13:26:00;927
2015-12-17 13:27:00;921
2015-12-17 13:28:00;924
2015-12-17 13:29:00;936
2015-12-17 13:30:00;990
2015-12-17 13:31:00;1002
2015-12-17 13:32:00;962
2015-12-17 13:33:00;945
2015-12-17 13:34:00;971
2015-12-17 13:35:00;974
2015-12-17 13:36:00;1027
2015-12-17 13:37:00;982
2015-12-17 13:38:00;1017
2015-12-17 13:39:00;1015
2015-12-17 13:40:00;974
2015-12-17 13:41:00;1000
2015-12-17 13:42:00;1027
2015-12-17 13:43:00;1042
2015-12-17 13:44:00;1006
2015-12-17 13:45:00;1049
2015-12-17 13:46:00;1009
2015-12-17 13:47:00;1031
2015-12-17 13:48:00;988
2015-12-17 13:49:00;1058
2015-12-17 13:52:00;1028
2015-12-17 13:53:00;1031
2015-12-17 13:54:00;1046
2015-12-17 13:55:00;1015
2015-12-17 13:56:00;1034
2015-12-17 13:57:00;1037
2015-12-17 13:58:00;1040
2015-12-17 13:59:00;1058
2015-12-17 14:00:00;1117
2015-12-17 14:01:00;1034
2015-12-17 14:02:00;1058
2015-12-17 14:03:00;1071
2015-12-17 14:04:00;1095
2015-12-17 14:05:00;1061
2015-12-17 14:06:00;1043
2015-12-17 14:07:00;1083
2015-12-17 14:08:00;1101
2015-12-17 14:09:00;1058
2015-12-17 14:10:00;1086
2015-12-17 14:11:00;1080
2015-12-17 14:12:00;1043
2015-12-17 14:13:00;1108
2015-12-17 14:14:00;1111
2015-12-17 14:15:00;1083
2015-12-17 14:16:00;1105
2015-12-17 14:17:00;1055
2015-12-17 14:18:00;1080
2015-12-17 14:19:00;1071
2015-12-17 14:20:00;1086
2015-12-17 14:21:00;1121
2015-12-17 14:22:00;1074
2015-12-17 14:23:00;1065
2015-12-17 14:24:00;1047
2015-12-17 14:25:00;1089
2015-12-17 14:26:00;1071
2015-12-17 14:27:00;1108
2015-12-17 14:28:00;1065
2015-12-17 14:29:00;1050
2015-12-17 14:30:00;1062
2015-12-17 14:31:00;1102
2015-12-17 14:32:00;1072
2015-12-17 14:33:00;1087
2015-12-17 14:34:00;1053
2015-12-17 14:35:00;1032
2015-12-17 14:36:00;1062
2015-12-17 14:37:00;1068
2015-12-17 14:38:00;1087
2015-12-17 14:39:00;1106
2015-12-17 14:40:00;1068
2015-12-17 14:41:00;1053
2015-12-17 14:42:00;1044
2015-12-17 14:43:00;1056
2015-12-17 14:44:00;1026
2015-12-17 14:45:00;1075
2015-12-17 14:46:00;1059
2015-12-17 14:47:00;1041
2015-12-17 14:48:00;1068
2015-12-17 14:49:00;1081
2015-12-17 14:50:00;1078
2015-12-17 14:51:00;1093
2015-12-17 14:54:00;1050
2015-12-17 14:55:00;1026
2015-12-17 14:56:00;1078
2015-12-17 14:57:00;1026
2015-12-17 14:58:00;1032
2015-12-17 14:59:00;1047
2015-12-17 15:00:00;1038
2015-12-17 15:01:00;1038
2015-12-17 15:02:00;1016
2015-12-17 15:03:00;1038
2015-12-17 15:04:00;1007
2015-12-17 15:05:00;1007
2015-12-17 15:06:00;995
2015-12-17 15:07:00;1023
2015-12-17 15:08:00;1016
2015-12-17 15:09:00;998
2015-12-17 15:10:00;1001
2015-12-17 15:11:00;969
2015-12-17 15:12:00;966
2015-12-17 15:13:00;975
2015-12-17 15:14:00;978
2015-12-17 15:15:00;986
2015-12-17 15:16:00;981
2015-12-17 15:17:00;986
2015-12-17 15:18:00;954
2015-12-17 15:19:00;1007
2015-12-17 15:20:00;1010
2015-12-17 15:21:00;989
2015-12-17 15:22:00;1013
2015-12-17 15:23:00;986
2015-12-17 15:24:00;992
2015-12-17 15:25:00;969
2015-12-17 15:26:00;969
2015-12-17 15:27:00;1007
2015-12-17 15:28:00;1001
2015-12-17 15:29:00;972
2015-12-17 15:30:00;957
2015-12-17 15:31:00;972
2015-12-17 15:32:00;1029
2015-12-17 15:33:00;995
2015-12-17 15:34:00;954
2015-12-17 15:35:00;981
2015-12-17 15:36:00;992
2015-12-17 15:37:00;943
2015-12-17 15:38:00;978
2015-12-17 15:39:00;992
2015-12-17 15:40:00;966
2015-12-17 15:41:00;975
2015-12-17 15:42:00;952
2015-12-17 15:43:00;963
2015-12-17 15:44:00;963
2015-12-17 15:45:00;949
2015-12-17 15:46:00;975
2015-12-17 15:47:00;983
2015-12-17 15:48:00;981
2015-12-17 15:49:00;969
2015-12-17 15:50:00;992
2015-12-17 15:51:00;981
2015-12-17 15:52:00;992
